event,parameter,station,date,min,max,mean,median,total,station_name
Matthew,wdir,nocrcmet,2016-10-11,29,37,33.0588235294118,33,NA,Research Creek (RC)
Matthew,wspd,acebpmet,2016-10-05,3.35541277790896,5.81604881504219,4.55335400651329,4.58573079647557,NA,Bennett's Point (BP)
Matthew,wspd,acebpmet,2016-10-06,3.35541277790896,6.03974300023612,4.45291237401668,4.25018951868468,NA,Bennett's Point (BP)
Matthew,wspd,acebpmet,2016-10-07,3.57910696310289,13.6453452968298,5.69721127915792,4.8094249816695,NA,Bennett's Point (BP)
Matthew,wspd,acebpmet,2016-10-08,4.92127207426647,22.369418519393,12.7855207724906,12.974262741248,NA,Bennett's Point (BP)
Matthew,wspd,acebpmet,2016-10-09,0.447388370387861,6.71082555581791,4.53912784122684,4.69757788907254,NA,Bennett's Point (BP)
Matthew,wspd,acebpmet,2016-10-10,0.447388370387861,7.60560229659364,3.07113475089167,3.01987150011806,NA,Bennett's Point (BP)
Matthew,wspd,acebpmet,2016-10-11,0.447388370387861,0.671082555581791,0.460546851869857,0.447388370387861,NA,Bennett's Point (BP)
Matthew,wspd,niwolmet,2016-10-05,6.03974300023612,13.1979569264419,9.71303698868382,9.61884996333901,NA,Oyster Landing (OL)
Matthew,wspd,niwolmet,2016-10-06,7.3819081113997,13.4216511116358,9.45107932444356,9.39515577814508,NA,Oyster Landing (OL)
Matthew,wspd,niwolmet,2016-10-07,7.60560229659364,24.6063603713324,12.7645494426287,10.2899325189208,NA,Oyster Landing (OL)
Matthew,wspd,niwolmet,2016-10-08,5.81604881504219,52.3444393353797,32.4216759665453,32.7711981309108,NA,Oyster Landing (OL)
Matthew,wspd,niwolmet,2016-10-09,2.9080244075211,17.4481464451266,12.4173574260256,12.750568556054,NA,Oyster Landing (OL)
Matthew,wspd,niwolmet,2016-10-10,2.46063603713324,14.7638162227994,7.48676476070936,7.27006101880274,NA,Oyster Landing (OL)
Matthew,wspd,niwolmet,2016-10-11,5.36866044465433,7.60560229659364,6.57924074099795,6.71082555581791,NA,Oyster Landing (OL)
Matthew,wspd,nocrcmet,2016-10-05,2.46063603713324,8.72407322256329,4.23252945143253,4.02649533349075,NA,Research Creek (RC)
Matthew,wspd,nocrcmet,2016-10-06,2.2369418519393,5.1449662594604,3.22259435545006,3.13171859271503,NA,Research Creek (RC)
Matthew,wspd,nocrcmet,2016-10-07,1.78955348155144,13.4216511116358,7.11394111871948,7.94114357438453,NA,Research Creek (RC)
Matthew,wspd,nocrcmet,2016-10-08,2.68433022232717,17.8955348155144,9.95905153665478,9.73069705593598,NA,Research Creek (RC)
Matthew,wspd,nocrcmet,2016-10-09,0.894776740775722,7.60560229659364,3.78182981843489,3.57910696310289,NA,Research Creek (RC)
Matthew,wspd,nocrcmet,2016-10-10,0.894776740775722,10.2899325189208,3.54881504219121,2.68433022232717,NA,Research Creek (RC)
Matthew,wspd,nocrcmet,2016-10-11,1.11847092596965,1.78955348155144,1.48690840746554,1.56585929635751,NA,Research Creek (RC)
