event,parameter,station,date,min,max,mean,median,station_name
Matthew,depth,acespwq,2016-10-08,5.7086616,14.4685044,10.7529531,10.7939636,St. Pierre (SP)
Matthew,depth,acespwq,2016-10-09,5.6758532,12.0078744,9.17985867083333,9.3339898,St. Pierre (SP)
Matthew,depth,acespwq,2016-10-10,7.2834648,12.959318,10.3302031958333,10.6299216,St. Pierre (SP)
Matthew,depth,acespwq,2016-10-11,7.9724412,9.9409452,8.62667929411765,8.4645672,St. Pierre (SP)
Matthew,depth,niwcbwq,2016-10-05,4.593176,9.186352,6.9527906631579,6.8241472,Clambank (CB)
Matthew,depth,niwcbwq,2016-10-06,5.3805776,9.2191604,7.25749148333333,7.299869,Clambank (CB)
Matthew,depth,niwcbwq,2016-10-07,5.6430448,9.3175856,7.39385139583333,7.38189,Clambank (CB)
Matthew,depth,niwcbwq,2016-10-08,3.3792652,10.498688,8.16519055,8.4153546,Clambank (CB)
Matthew,depth,niwcbwq,2016-10-09,2.46063,7.4803152,5.01831818333333,5.085302,Clambank (CB)
Matthew,depth,niwcbwq,2016-10-10,4.0682416,8.8910764,6.65600415,6.7585304,Clambank (CB)
Matthew,depth,niwcbwq,2016-10-11,5.2165356,6.7585304,5.73954009411765,5.6102364,Clambank (CB)
Matthew,depth,niwdcwq,2016-10-05,7.7427824,11.646982,9.49285152631579,9.3996066,Debidue Creek (DC)
Matthew,depth,niwdcwq,2016-10-06,7.874016,11.7125988,9.74682883333333,9.760499,Debidue Creek (DC)
Matthew,depth,niwdcwq,2016-10-07,8.1036748,11.811024,9.85345613333333,9.84252,Debidue Creek (DC)
Matthew,depth,niwdcwq,2016-10-08,7.2834648,13.779528,10.9050337041667,11.0236224,Debidue Creek (DC)
Matthew,depth,niwdcwq,2016-10-09,6.069554,10.7939636,8.45260580416667,8.5465882,Debidue Creek (DC)
Matthew,depth,niwdcwq,2016-10-10,7.545932,12.2375332,10.0174981333333,10.1049872,Debidue Creek (DC)
Matthew,depth,niwdcwq,2016-10-11,8.5958008,10.3018376,9.22495011764706,9.02231,Debidue Creek (DC)
